"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","year","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","individualCount","occurrenceRemarks","recordedBy","month","day","preparationType","identifiedBy","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","county","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","previousCatalogNumber","sex"
"2346","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12834","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2347","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12834","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2348","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12834","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2349","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12834","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2350","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12834","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2351","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12834","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2352","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12834","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2353","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12834","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2354","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12834","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2355","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12834","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2356","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12834","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2357","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12835","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2358","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12835","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2359","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12835","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2360","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12836","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2361","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12836","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2362","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12836","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2363","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12836","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2364","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12836","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2365","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12851","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2366","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12852","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"05","24916","auto",NA,NA,"F"
"2367","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12868","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","18",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"08","24916","auto",NA,NA,"F"
"2368","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12836","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2369","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12836","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2370","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12836","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2371","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12837","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2372","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12856","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","16",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2373","2018-01-11 15:58:28-02","Fiocruz","FIOCRUZ-CMN","12837","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2374","2018-01-11 15:58:29-02","Fiocruz","FIOCRUZ-CMN","12838","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2375","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12868","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","18",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"08","24916","auto",NA,NA,"F"
"2376","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12838","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2377","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12838","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2378","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12852","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"05","24916","auto",NA,NA,"F"
"2379","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12838","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","08",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"04","24916","auto",NA,NA,"F"
"2380","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12845","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2381","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12852","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"05","24916","auto",NA,NA,"F"
"2382","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12845","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2383","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12846","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2384","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12846","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2385","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12846","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2386","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12852","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"05","24916","auto",NA,NA,"F"
"2387","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12852","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"05","24916","auto",NA,NA,"F"
"2388","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12848","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2389","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12852","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"05","24916","auto",NA,NA,"F"
"2390","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12848","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2391","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12848","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2392","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12848","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2393","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12851","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2394","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12851","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2395","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12851","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2396","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12850","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"05","24916","auto",NA,NA,"F"
"2397","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12848","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2398","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12850","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"05","24916","auto",NA,NA,"F"
"2399","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12850","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"05","24916","auto",NA,NA,"F"
"2400","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12851","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2401","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12851","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2402","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12848","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,NA,NA,NA,NA,NA,"Paranaguá",NA,NA,NA,"24916","auto",NA,NA,"F"
"2403","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12852","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"05","24916","auto",NA,NA,"F"
"2404","2018-01-11 15:58:30-02","Fiocruz","FIOCRUZ-CMN","12852","S","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","homunculus","Anopheles homunculus","Komp, 1937","1937",NA,"Brasil","Paraná","Colônia Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"GB Fairchild","03","14",NA,"NL Cerqueira","1937",NA,NA,"08","Paranaguá",NA,NA,"05","24916","auto",NA,NA,"F"
